so_no,customer,pe_id,product_code,product_name,bom_status,mtype,mat_id,mat_code,mat_name,need_qty,po_no,po_id,po_status,link_state,po_qty
SO-00022,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3264,PR0006915,SKINQ DAILY GENTLE CLEANSER 50ML,Production Released,RM,3438,1001082,GALSOFT SCT 40,289.86,EI/PO/26-27/785,982,Released,unlinked,200
SO-00022,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3264,PR0006915,SKINQ DAILY GENTLE CLEANSER 50ML,Production Released,RM,3795,1001355,"1, 3 - PROPANEDIOL",193.24,EI/PO/26-27/786,983,Released,unlinked,200
SO-00022,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3264,PR0006915,SKINQ DAILY GENTLE CLEANSER 50ML,Production Released,RM,3092,1000173,Acrylates Copolymer,251.212,EI/PO/26-27/889,1030,Released,unlinked,200
SO-00022,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3264,PR0006915,SKINQ DAILY GENTLE CLEANSER 50ML,Production Released,RM,3092,1000173,Acrylates Copolymer,251.212,EI/PO/26-27/923,1056,Released,unlinked,400
SO-00022,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3264,PR0006915,SKINQ DAILY GENTLE CLEANSER 50ML,Production Released,RM,3355,1000511,Niacinamide,38.648,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00022,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3264,PR0006915,SKINQ DAILY GENTLE CLEANSER 50ML,Production Released,RM,3096,1000181,Evening Prime Rose Oil,9.662,EI/PO/26-27/784,981,Released,unlinked,4
SO-00022,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3264,PR0006915,SKINQ DAILY GENTLE CLEANSER 50ML,Production Released,RM,3793,1001341,FLOCARE C 122 PF,9.662,EI/PO/26-27/892,1033,Released,unlinked,60
SO-00022,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3264,PR0006915,SKINQ DAILY GENTLE CLEANSER 50ML,Production Released,RM,3667,2000030,Aqua,1.9324,EI/PO/26-27/956,1081,Released,unlinked,20
SO-00022,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3264,PR0006915,SKINQ DAILY GENTLE CLEANSER 50ML,Production Released,RM,3411,1000612,WATER,483.1,DPO-005,1087,Released,unlinked,179
SO-00601,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3290,PR0007191,SKINQ DETAN MOISTURIZE_KC 10ML(IND),Production Released,RM,3411,1000612,WATER,43.62,DPO-005,1087,Released,unlinked,179
SO-00601,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3290,PR0007191,SKINQ DETAN MOISTURIZE_KC 10ML(IND),Production Released,RM,3327,1000473,VEGAROL 1698,1.2,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00066,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3249,PR0006907,SKINQ BRIGHTENING SERUM 30 ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.96315,EI/PO/26-27/787,984,Released,unlinked,10
SO-00066,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3249,PR0006907,SKINQ BRIGHTENING SERUM 30 ML,Production Released,RM,3411,1000612,WATER,143.89461,DPO-005,1087,Released,unlinked,179
SO-00086,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3409,PR0006907,SKINQ BRIGHTENING SERUM 30 ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),2.7,EI/PO/26-27/787,984,Released,unlinked,10
SO-00086,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3409,PR0006907,SKINQ BRIGHTENING SERUM 30 ML,Production Released,RM,3411,1000612,WATER,403.38,DPO-005,1087,Released,unlinked,179
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3307,PR0007197,SKINQ HYDRATE MOISTURIZE_KC 10ML,Production Released,RM,3277,1000412,Butyrospermum Parkii Butter,1.2,EI/PO/26-27/881,1026,Released,unlinked,80
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3307,PR0007197,SKINQ HYDRATE MOISTURIZE_KC 10ML,Production Released,RM,3327,1000473,VEGAROL 1698,1.2,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3307,PR0007197,SKINQ HYDRATE MOISTURIZE_KC 10ML,Production Released,RM,3411,1000612,WATER,43.62,DPO-005,1087,Released,unlinked,179
SO-00062,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3338,PR0006919,SKINQ 15% VIT C GLOW SERUM 7.5ML_Sample pack,Production Released,RM,3795,1001355,"1, 3 - PROPANEDIOL",0.1995,EI/PO/26-27/786,983,Released,unlinked,200
SO-00062,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3338,PR0006919,SKINQ 15% VIT C GLOW SERUM 7.5ML_Sample pack,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.01197,EI/PO/26-27/787,984,Released,unlinked,10
SO-00062,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3338,PR0006919,SKINQ 15% VIT C GLOW SERUM 7.5ML_Sample pack,Production Released,RM,3411,1000612,WATER,2.89275,DPO-005,1087,Released,unlinked,179
SO-00025,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3261,PR0007039,SKINQ RX ACNI DERM CLARIFYING MASK 10GM,Production Released,RM,3334,1000483,Bentonite,31,EI/PO/26-27/836,1000,Released,unlinked,50
SO-00025,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3261,PR0007039,SKINQ RX ACNI DERM CLARIFYING MASK 10GM,Production Released,RM,3334,1000483,Bentonite,31,EI/PO/26-27/927,1060,Released,unlinked,300
SO-00025,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3261,PR0007039,SKINQ RX ACNI DERM CLARIFYING MASK 10GM,Production Released,RM,3355,1000511,Niacinamide,5,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00025,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3261,PR0007039,SKINQ RX ACNI DERM CLARIFYING MASK 10GM,Production Released,RM,3795,1001355,COSCARE - PDO,3,EI/PO/26-27/786,983,Released,unlinked,200
SO-00025,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3261,PR0007039,SKINQ RX ACNI DERM CLARIFYING MASK 10GM,Production Released,RM,3257,1000392,Salicylic Acid,2,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00025,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3261,PR0007039,SKINQ RX ACNI DERM CLARIFYING MASK 10GM,Production Released,RM,3285,1000422,SODIUM GLUCONATE,0.2,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00025,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3261,PR0007039,SKINQ RX ACNI DERM CLARIFYING MASK 10GM,Production Released,RM,3411,1000612,WATER,46.7,DPO-005,1087,Released,unlinked,179
SO-00024,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3359,PR0007104,SKINQ RX HYDRA FIX FACE MASK 10 GM,Production Released,RM,3355,1000511,Niacinamide,1,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00024,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3359,PR0007104,SKINQ RX HYDRA FIX FACE MASK 10 GM,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.25,EI/PO/26-27/787,984,Released,unlinked,10
SO-00024,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3359,PR0007104,SKINQ RX HYDRA FIX FACE MASK 10 GM,Production Released,RM,3285,1000422,SODIUM GLUCONATE,0.2,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00024,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3359,PR0007104,SKINQ RX HYDRA FIX FACE MASK 10 GM,Production Released,RM,3411,1000612,WATER,75.99,DPO-005,1087,Released,unlinked,179
SO-00583,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3298,PR0007104,SKINQ RX HYDRA FIX FACE MASK 10 GM,Production Released,RM,3355,1000511,Niacinamide,1.02,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00583,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3298,PR0007104,SKINQ RX HYDRA FIX FACE MASK 10 GM,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.255,EI/PO/26-27/787,984,Released,unlinked,10
SO-00583,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3298,PR0007104,SKINQ RX HYDRA FIX FACE MASK 10 GM,Production Released,RM,3285,1000422,SODIUM GLUCONATE,0.204,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00583,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3298,PR0007104,SKINQ RX HYDRA FIX FACE MASK 10 GM,Production Released,RM,3411,1000612,WATER,77.5098,DPO-005,1087,Released,unlinked,179
SO-00584,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3388,PR0007103,SKINQ RX ACNI DERM CLARIFYING MASK 10ML,Production Released,RM,3334,1000483,Bentonite,31,EI/PO/26-27/836,1000,Released,unlinked,50
SO-00584,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3388,PR0007103,SKINQ RX ACNI DERM CLARIFYING MASK 10ML,Production Released,RM,3334,1000483,Bentonite,31,EI/PO/26-27/927,1060,Released,unlinked,300
SO-00584,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3388,PR0007103,SKINQ RX ACNI DERM CLARIFYING MASK 10ML,Production Released,RM,3355,1000511,Niacinamide,5,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00584,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3388,PR0007103,SKINQ RX ACNI DERM CLARIFYING MASK 10ML,Production Released,RM,3795,1001355,COSCARE - PDO,3,EI/PO/26-27/786,983,Released,unlinked,200
SO-00584,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3388,PR0007103,SKINQ RX ACNI DERM CLARIFYING MASK 10ML,Production Released,RM,3257,1000392,Salicylic Acid,2,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00584,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3388,PR0007103,SKINQ RX ACNI DERM CLARIFYING MASK 10ML,Production Released,RM,3285,1000422,SODIUM GLUCONATE,0.2,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00584,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3388,PR0007103,SKINQ RX ACNI DERM CLARIFYING MASK 10ML,Production Released,RM,3411,1000612,WATER,46.7,DPO-005,1087,Released,unlinked,179
SO-00031,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3258,PR0006917,SKINQ GLOW BRIGHT MASK 10GM_Sample pack,Production Released,RM,3334,1000483,Bentonite,93,EI/PO/26-27/836,1000,Released,unlinked,50
SO-00031,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3258,PR0006917,SKINQ GLOW BRIGHT MASK 10GM_Sample pack,Production Released,RM,3334,1000483,Bentonite,93,EI/PO/26-27/927,1060,Released,unlinked,300
SO-00031,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3258,PR0006917,SKINQ GLOW BRIGHT MASK 10GM_Sample pack,Production Released,RM,3795,1001355,"1, 3 - PROPANEDIOL",6,EI/PO/26-27/786,983,Released,unlinked,200
SO-00031,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3258,PR0006917,SKINQ GLOW BRIGHT MASK 10GM_Sample pack,Production Released,RM,3355,1000511,Niacinamide,6,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00031,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3258,PR0006917,SKINQ GLOW BRIGHT MASK 10GM_Sample pack,Production Released,RM,3108,1000194,Betaine,3,EI/PO/26-27/685,944,Released,unlinked,25
SO-00031,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3258,PR0006917,SKINQ GLOW BRIGHT MASK 10GM_Sample pack,Production Released,RM,3811,1000800,ASCOVIT TM C (3-O-ETHYL ASCORBIC ACID),1.5,EI/PO/26-27/894,1035,Released,unlinked,20
SO-00031,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3258,PR0006917,SKINQ GLOW BRIGHT MASK 10GM_Sample pack,Production Released,RM,3285,1000422,SODIUM GLUCONATE,0.6,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00031,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3258,PR0006917,SKINQ GLOW BRIGHT MASK 10GM_Sample pack,Production Released,RM,3411,1000612,WATER,137.1,DPO-005,1087,Released,unlinked,179
SO-00024,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3360,PR0007423,SKINQ RX HYDRA FIX FACE MASK 10 GM(KIT),Confirmed,RM,3411,1000612,WATER,15.198,DPO-005,1087,Released,unlinked,179
SO-00024,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3360,PR0007423,SKINQ RX HYDRA FIX FACE MASK 10 GM(KIT),Confirmed,RM,3355,1000511,Niacinamide,0.2,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00024,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3360,PR0007423,SKINQ RX HYDRA FIX FACE MASK 10 GM(KIT),Confirmed,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.05,EI/PO/26-27/787,984,Released,unlinked,10
SO-00024,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3360,PR0007423,SKINQ RX HYDRA FIX FACE MASK 10 GM(KIT),Confirmed,RM,3285,1000422,SODIUM GLUCONATE,0.04,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00124,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3428,PR0005243,KOSMODERMA C - BRITE VITAMIN C SERUM RADIANCE+++ 20 ML,Production Released,RM,3795,1001355,"1, 3 - PROPANEDIOL",0.5,EI/PO/26-27/786,983,Released,unlinked,200
SO-00124,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3428,PR0005243,KOSMODERMA C - BRITE VITAMIN C SERUM RADIANCE+++ 20 ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.03,EI/PO/26-27/787,984,Released,unlinked,10
SO-00124,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3428,PR0005243,KOSMODERMA C - BRITE VITAMIN C SERUM RADIANCE+++ 20 ML,Production Released,RM,3411,1000612,WATER,7.25,DPO-005,1087,Released,unlinked,179
SO-00019,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3361,PR0005243,KOSMODERMA C - BRITE VITAMIN C SERUM RADIANCE+++ 20 ML,Production Released,RM,3795,1001355,"1, 3 - PROPANEDIOL",0.5,EI/PO/26-27/786,983,Released,unlinked,200
SO-00019,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3361,PR0005243,KOSMODERMA C - BRITE VITAMIN C SERUM RADIANCE+++ 20 ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.03,EI/PO/26-27/787,984,Released,unlinked,10
SO-00019,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3361,PR0005243,KOSMODERMA C - BRITE VITAMIN C SERUM RADIANCE+++ 20 ML,Production Released,RM,3411,1000612,WATER,7.25,DPO-005,1087,Released,unlinked,179
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3255,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3334,1000483,Bentonite,24.8124,EI/PO/26-27/836,1000,Released,unlinked,50
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3255,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3334,1000483,Bentonite,24.8124,EI/PO/26-27/927,1060,Released,unlinked,300
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3255,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3355,1000511,Niacinamide,4.002,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3255,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3795,1001355,"1, 3 - PROPANEDIOL",2.4012,EI/PO/26-27/786,983,Released,unlinked,200
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3255,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3257,1000392,Salicylic Acid,1.6008,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3255,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3285,1000422,SODIUM GLUCONATE,0.16008,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00032,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3255,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3411,1000612,WATER,37.37868,DPO-005,1087,Released,unlinked,179
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3266,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3334,1000483,Bentonite,1.6957,EI/PO/26-27/836,1000,Released,unlinked,50
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3266,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3334,1000483,Bentonite,1.6957,EI/PO/26-27/927,1060,Released,unlinked,300
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3266,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3355,1000511,Niacinamide,0.2735,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3266,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3795,1001355,"1, 3 - PROPANEDIOL",0.1641,EI/PO/26-27/786,983,Released,unlinked,200
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3266,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3257,1000392,Salicylic Acid,0.1094,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3266,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3285,1000422,SODIUM GLUCONATE,0.01094,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00011,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3266,PR0007343,SKINQ ACNE CONTROL MASK 10GM_Sample pack(KIT),Production Released,RM,3411,1000612,WATER,2.55449,DPO-005,1087,Released,unlinked,179
SO-00058,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3251,PR0007035,SKINQ RX ACNI DERM RETINOL ACTIVE SERUM 30ML,Production Released,RM,3355,1000511,Niacinamide,0.4536,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00058,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3251,PR0007035,SKINQ RX ACNI DERM RETINOL ACTIVE SERUM 30ML,Production Released,RM,3257,1000392,Salicylic Acid,0.2268,EI/PO/26-27/881,1026,Released,unlinked,50
SO-00058,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3251,PR0007035,SKINQ RX ACNI DERM RETINOL ACTIVE SERUM 30ML,Production Released,RM,3411,1000612,WATER,16.23888,DPO-005,1087,Released,unlinked,179
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3275,PR0007045,SKINQ RX HYDRATE PRE-MASK SERUM_KC 10ML,Production Released,RM,3411,1000612,WATER,47.82,DPO-005,1087,Released,unlinked,179
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3275,PR0007045,SKINQ RX HYDRATE PRE-MASK SERUM_KC 10ML,Production Released,RM,3355,1000511,Niacinamide,3,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3275,PR0007045,SKINQ RX HYDRATE PRE-MASK SERUM_KC 10ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.6,EI/PO/26-27/787,984,Released,unlinked,10
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3275,PR0007045,SKINQ RX HYDRATE PRE-MASK SERUM_KC 10ML,Production Released,RM,3542,1001284,CCTG,0.06,DPO-003,1085,Released,linked:PR,3
SO-00026,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3357,PR0007105,SKINQ RX DERMA BRIGHT MASK 10 GM,Production Released,RM,3334,1000483,Bentonite,31,EI/PO/26-27/836,1000,Released,unlinked,50
SO-00026,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3357,PR0007105,SKINQ RX DERMA BRIGHT MASK 10 GM,Production Released,RM,3334,1000483,Bentonite,31,EI/PO/26-27/927,1060,Released,unlinked,300
SO-00026,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3357,PR0007105,SKINQ RX DERMA BRIGHT MASK 10 GM,Production Released,RM,3795,1001355,"1, 3 - PROPANEDIOL",2,EI/PO/26-27/786,983,Released,unlinked,200
SO-00026,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3357,PR0007105,SKINQ RX DERMA BRIGHT MASK 10 GM,Production Released,RM,3355,1000511,Niacinamide,2,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00026,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3357,PR0007105,SKINQ RX DERMA BRIGHT MASK 10 GM,Production Released,RM,3108,1000194,Betaine,1,EI/PO/26-27/685,944,Released,unlinked,25
SO-00026,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3357,PR0007105,SKINQ RX DERMA BRIGHT MASK 10 GM,Production Released,RM,3811,1000800,ASCOVIT TM C (3-O-ETHYL ASCORBIC ACID),0.5,EI/PO/26-27/894,1035,Released,unlinked,20
SO-00026,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3357,PR0007105,SKINQ RX DERMA BRIGHT MASK 10 GM,Production Released,RM,3285,1000422,SODIUM GLUCONATE,0.2,EI/PO/26-27/881,1026,Released,unlinked,25
SO-00026,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3357,PR0007105,SKINQ RX DERMA BRIGHT MASK 10 GM,Production Released,RM,3411,1000612,WATER,45.7,DPO-005,1087,Released,unlinked,179
SO-00651,ENVEE SKIN SPECIALIST LLP,3381,PR0005763,THE SKIN SPECIALIST TRICOREVIVE HAIR STRENGTHENING SHAMPOO 150ML,Production Released,RM,3480,1001162,EMPICOL XCT 14,135,EI/PO/26-27/898,1039,Released,unlinked,210
SO-00651,ENVEE SKIN SPECIALIST LLP,3381,PR0005763,THE SKIN SPECIALIST TRICOREVIVE HAIR STRENGTHENING SHAMPOO 150ML,Production Released,RM,2984,1000019,ALPHA CAPB,60,EI/PO/26-27/890,1031,Released,unlinked,500
SO-00651,ENVEE SKIN SPECIALIST LLP,3381,PR0005763,THE SKIN SPECIALIST TRICOREVIVE HAIR STRENGTHENING SHAMPOO 150ML,Production Released,RM,3359,1000517,GALAXY SCI 85P,60,EI/PO/26-27/949,1075,Released,unlinked,240
SO-00651,ENVEE SKIN SPECIALIST LLP,3381,PR0005763,THE SKIN SPECIALIST TRICOREVIVE HAIR STRENGTHENING SHAMPOO 150ML,Production Released,RM,3355,1000511,Niacinamide,7.5,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00651,ENVEE SKIN SPECIALIST LLP,3381,PR0005763,THE SKIN SPECIALIST TRICOREVIVE HAIR STRENGTHENING SHAMPOO 150ML,Production Released,RM,3411,1000612,AQUA,661.5,DPO-005,1087,Released,unlinked,179
SO-00177,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3465,PR0006036,KOSMODERMA ULTRA MOISTURE BLAST 120ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,0.252,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00177,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3465,PR0006036,KOSMODERMA ULTRA MOISTURE BLAST 120ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,0.252,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00177,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3465,PR0006036,KOSMODERMA ULTRA MOISTURE BLAST 120ML,Production Released,RM,3327,1000473,VEGAROL 1698,0.252,EI/PO/26-27/881,1026,Released,unlinked,100
SO-00177,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3465,PR0006036,KOSMODERMA ULTRA MOISTURE BLAST 120ML,Production Released,RM,3542,1001284,CCTG,0.126,DPO-003,1085,Released,linked:PR,3
SO-00177,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3465,PR0006036,KOSMODERMA ULTRA MOISTURE BLAST 120ML,Production Released,RM,3411,1000612,WATER,9.1917,DPO-005,1087,Released,unlinked,179
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3308,PR0007198,SKINQ HYDRATE PRE-MASK SERUM_KC 10ML,Production Released,RM,3355,1000511,Niacinamide,3,EI/PO/26-27/926,1059,Released,unlinked,200
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3308,PR0007198,SKINQ HYDRATE PRE-MASK SERUM_KC 10ML,Production Released,RM,3496,1001210,SODIUM HYALURONATE (CHEMICORE),0.6,EI/PO/26-27/787,984,Released,unlinked,10
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3308,PR0007198,SKINQ HYDRATE PRE-MASK SERUM_KC 10ML,Production Released,RM,3542,1001284,CCTG,0.06,DPO-003,1085,Released,linked:PR,3
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3308,PR0007198,SKINQ HYDRATE PRE-MASK SERUM_KC 10ML,Production Released,RM,3411,1000612,AQUA,47.82,DPO-005,1087,Released,unlinked,179
SO-00091,SRINIDHI ENTERPRISES,3412,PR0007380,DR NIDHI'S FORMULA ANTI DANDRUFF SHAMPOO 100ML,Production Released,RM,2984,1000019,ALPHA CAPB,20,EI/PO/26-27/890,1031,Released,unlinked,500
SO-00091,SRINIDHI ENTERPRISES,3412,PR0007380,DR NIDHI'S FORMULA ANTI DANDRUFF SHAMPOO 100ML,Production Released,RM,3438,1001082,GALSOFT SCT 40,20,EI/PO/26-27/785,982,Released,unlinked,200
SO-00091,SRINIDHI ENTERPRISES,3412,PR0007380,DR NIDHI'S FORMULA ANTI DANDRUFF SHAMPOO 100ML,Production Released,RM,3359,1000517,GALAXY SCI 85P,20,EI/PO/26-27/949,1075,Released,unlinked,240
SO-00091,SRINIDHI ENTERPRISES,3412,PR0007380,DR NIDHI'S FORMULA ANTI DANDRUFF SHAMPOO 100ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,8,EI/PO/26-27/893,1034,Released,unlinked,500
SO-00091,SRINIDHI ENTERPRISES,3412,PR0007380,DR NIDHI'S FORMULA ANTI DANDRUFF SHAMPOO 100ML,Production Released,RM,3749,1001427,GLYCERINE IP - GODREJ,8,EI/PO/26-27/925,1058,Released,unlinked,500
SO-00091,SRINIDHI ENTERPRISES,3412,PR0007380,DR NIDHI'S FORMULA ANTI DANDRUFF SHAMPOO 100ML,Production Released,RM,3793,1001341,FLOCARE C 122 PF,6,EI/PO/26-27/892,1033,Released,unlinked,60
SO-00091,SRINIDHI ENTERPRISES,3412,PR0007380,DR NIDHI'S FORMULA ANTI DANDRUFF SHAMPOO 100ML,Production Released,RM,3257,1000392,Salicylic Acid,4,EI/PO/26-27/881,1026,Released,unlinked,50
